X,Y,OBJECTID,BUSLIC_LOCATION_ID,DEA_FACILITY_OWNER,DEA_FACILITY_NAME,DEA_BUSINESS_CONTACT,DEA_BUSINESS_PHONE,DEA_FACILITY_ADDRESS,DEA_STALLS,FAC_NAME,HRS_MONFRI,HRS_SAT,HRS_SUN,FAC_TYPE,RTE_1HR,RTE_2HR,RTE_3HR,RTE_ALLDAY,DISABLED,OP_NAME,OP_PHONE,OP_PHONE2,OP_WEB,PAYMENT_TYPE,OTHER,WEBNAME,REGIONID,SIGNID
-122.295561316555,47.6236425322184,13637,645751,,DIAMOND PARKING  A324,JONATHAN DIAMOND,2062846303           ,"2811 E MADISON ST, SEATTLE, WA 98112",10,DIAMOND PARKING  A324,,,,,,,,,,,,,,,N,,,
-122.355662101741,47.6147229400021,13638,583927,,UNITED PARKING  4570,JONATHAN DIAMOND,2062846303           ,"2801 ALASKAN WAY, SEATTLE, WA 98121",112,UNITED PARKING  4570,,,,,,,,,,,,,,,N,,,
-122.355662101741,47.6147229400021,13639,721829,,TRIAD PIER 70 LLC,JOHN GOODMAN,2064480259           ,"2801 ALASKAN WAY # 310, SEATTLE, WA 98121-1135",0,TRIAD PIER 70 LLC,,,,,,,,,,,,,,,N,,,
-122.353851568518,47.61634486367,13640,608878,,REPUBLIC PARKING 137 OLYMPIC SCULPTURE PARK,GARY BECK,2067834144           ,"2901 WESTERN AVE, SEATTLE, WA 98121",51,REPUBLIC PARKING 137 OLYMPIC SCULPTURE PARK,,,,,,,,,,,,,,,N,,,
-122.351257698207,47.615804311579,13641,667845,,DIAMOND PARKING  A422,JONATHAN DIAMOND,2062843100           ,"2701 1ST AVE, SEATTLE, WA 98121",11,DIAMOND PARKING  A422,,,,,,,,,,,,,,,N,,,
-122.345145786546,47.6153369636545,13642,733309,,IMPARK 137,EDWARD DANYLUK,2063811789           ,"2312 3RD AVE, SEATTLE, WA 98121-1700",120,IMPARK 137,,,,,,,,,,,,,,,N,,,
-122.346237389787,47.6151275454422,13643,664859,,DIAMOND PARKING  A411,JONATHAN DIAMOND,2062843100           ,"2333 3RD AVE, SEATTLE, WA 98121",21,DIAMOND PARKING  A411,,,,,,,,,,,,,,,N,,,
-122.346301267113,47.6140760639062,13644,555353,,REPUBLIC PARKING  27,GARY BECK,2067834144           ,"2311 2ND AVE, SEATTLE, WA 98121",20,REPUBLIC PARKING  27,,,,,,,,,,,,,,,N,,,
-122.350481771549,47.6136050819609,13645,634724,,IMPARK   4984,EDWARD DANYLUK,2063811789           ,"2500 ELLIOTT AVE, SEATTLE, WA 98121",23,IMPARK   4984,,,,,,,,,,,,,,,N,,,
-122.347695313696,47.6121764509375,13646,633195,,DIAMOND PARKING  A977,JONATHAN DIAMOND,2062843100           ,"55 BELL ST, SEATTLE, WA 98121",23,DIAMOND PARKING  A977,,,,,,,,,,,,,,,N,,,
-122.349472341949,47.6113733658093,13647,605509,,REPUBLIC PARKING 29 PIER 66,GARY BECK,2067834144           ,"2225 ALASKAN WAY, SEATTLE, WA 98121",29,REPUBLIC PARKING 29 PIER 66,,,,,,,,,,,,,,,N,,,
-122.353350818555,47.6156574920885,13648,658824,,UNITED PARKING  4592,JONATHAN DIAMOND,2062843100           ,"2801 WESTERN AVE, SEATTLE, WA 98121",327,UNITED PARKING  4592,,,,,,,,,,,,,,,N,,,
-122.349886935837,47.6157360206253,13649,76123,,REPUBLIC PARKING  515B,GARY BECK,2067834144           ,"2610 1ST AVE, SEATTLE, WA 98121",56,REPUBLIC PARKING  515B,,,,,,,,,,,,,,,N,,,
-122.345311064794,47.6158165340572,13650,4601,,U PARK 97,KEN JR PHILLIPS,2066245353           ,"2335 4TH AVE, SEATTLE, WA 98121",30,U PARK 97,,,,,,,,,,,,,,,N,,,
-122.347036806014,47.6157032579643,13651,635168,,DIAMOND PARKING  A801,JONATHAN DIAMOND,2062846303           ,"2413 3RD AVE, SEATTLE, WA 98121",56,DIAMOND PARKING  A801,,,,,,,,,,,,,,,N,,,
-122.346702813697,47.6138430867818,13652,76128,,REPUBLIC PARKING  515A,GARY BECK,2067834144           ,"2312 1ST AVE, SEATTLE, WA 98121",56,REPUBLIC PARKING  515A,,,,,,,,,,,,,,,N,,,
-122.348252822397,47.6135201491187,13653,4596,,U PARK 92,KEN JR PHILLIPS,2066245353           ,"2330 WESTERN AVE, SEATTLE, WA 98121",17,U PARK 92,,,,,,,,,,,,,,,N,,,
-122.345342757653,47.6130226247587,13654,4586,,U PARK 82,KEN JR PHILLIPS,2062849797           ,"2210 1ST AVE AV, SEATTLE, WA 98121",29,U PARK 82,,,,,,,,,,,,,,,N,,,
-122.345431566254,47.6119172771466,13655,740036,,DIAMOND PARKING A698,JONATHAN DIAMOND,2062843100           ,"2134 WESTERN AVE, SEATTLE, WA 98121",48,DIAMOND PARKING A698,,,,,,,,,,,,,,,N,,,
-122.347479441561,47.6111639523578,13656,576659,,REPUBLIC  221,GARY BECK,2067834144           ,"2200 ALASKAN WAY, SEATTLE, WA 98121",37,REPUBLIC  221,,,,,,,,,,,,,,,N,,,
-122.341809738641,47.6173154883665,13657,545710,,IMPARK  8,EDWARD DANYLUK,2063811789           ,"2301 7TH AVE, SEATTLE, WA 98101",97,IMPARK  8,,,,,,,,,,,,,,,N,,,
-122.33654449888,47.6171770336038,13658,596043,,901 LENORA LOT 41119,BILL BEATTIE,2063818552           ,"2030 9TH AVE, SEATTLE, WA 98121-2743",43,901 LENORA LOT 41119,,,,,,,,,,,,,,,N,,,
-122.356359929236,47.6214389417447,13659,593947,,DIAMOND   A184,JONATHAN DIAMOND,2062843100           ,"314 QUEEN ANNE AVE N, SEATTLE, WA 98109",28,DIAMOND   A184,,,,,,,,,,,,,,,N,,,
-122.355892599132,47.6207632818922,13660,76134,,REPUBLIC PARKING  515D,GARY BECK,2067834144           ,"233 1ST AVE N, SEATTLE, WA 98109",30,REPUBLIC PARKING  515D,,,,,,,,,,,,,,,N,,,
-122.355884136207,47.6192736228152,13661,76130,,REPUBLIC PARKING  515C,GARY BECK,2067834144           ,"121 1ST AVE N, SEATTLE, WA 98109",30,REPUBLIC PARKING  515C,,,,,,,,,,,,,,,N,,,
-122.357670568239,47.6190978403353,13662,4541,,U PARK 36,KEN JR PHILLIPS,2066245353           ,"110 1ST AVE W, SEATTLE, WA 98119",36,U PARK 36,,,,,,,,,,,,,,,N,,,
-122.345932702297,47.6251588426829,13663,593932,,DIAMOND   A288,JONATHAN DIAMOND,2062843100           ,"557 ROY ST, SEATTLE, WA 98109",32,DIAMOND   A288,,,,,,,,,,,,,,,N,,,
-122.3544148467,47.6248336063207,13664,734648,,REPUBLIC PARKING 30 508,GARY BECK,2067834144           ,"100 MERCER ST, SEATTLE, WA 98109",60,REPUBLIC PARKING 30 508,,,,,,,,,,,,,,,N,,,
-122.353013411961,47.6248307855849,13665,4509,,U PARK 4,KEN JR PHILLIPS,2062849797           ,"170 MERCER ST, SEATTLE, WA 98109",24,U PARK 4,,,,,,,,,,,,,,,N,,,
-122.353826761434,47.6248738088433,13666,4531,,U PARK 26,KEN JR PHILLIPS,2062849797           ,"600 WARREN AVE N, SEATTLE, WA 98109",58,U PARK 26,,,,,,,,,,,,,,,N,,,
-122.354361553811,47.6243121409263,13667,4514,,U PARK 9,KEN JR PHILLIPS,2062849797           ,"115 MERCER ST, SEATTLE, WA 98109",23,U PARK 9,,,,,,,,,,,,,,,N,,,
-122.354551479963,47.6236140420287,13668,733682,,UNITED PARKING INC 4495,JONATHAN DIAMOND,2062843100           ,"100 REPUBLICAN ST, SEATTLE, WA 98109-4534",274,UNITED PARKING INC 4495,,,,,,,,,,,,,,,N,,,
-122.338098286614,47.613931633548,13669,543241,,ACE PARKING  0674 WESTIN PRKG GARAGE,KEITH JONES,2066289042           ,"1900 5TH AVE, SEATTLE, WA 98101",235,ACE PARKING  0674 WESTIN PRKG GARAGE,,,,,,,,,,,,,,,N,,,
-122.337124926622,47.6140187309378,13670,593012,,IMPARK  33,EDWARD DANYLUK,2063811789           ,"600 STEWART ST, SEATTLE, WA 98101",6,IMPARK  33,,,,,,,,,,,,,,,N,,,
-122.344417649616,47.6134893669856,13671,733391,,IIMPARK 160,EDWARD DANYLUK,2063811789           ,"2200 2ND AVE, SEATTLE, WA",35,IIMPARK 160,,,,,,,,,,,,,,,N,,,
-122.339947386301,47.6133693074159,13672,634756,,UNITED PARKING  4504,JONATHAN DIAMOND,2062846303           ,"2024 4TH AVE, SEATTLE, WA 98121",204,UNITED PARKING  4504,,,,,,,,,,,,,,,N,,,
-122.334302653536,47.6131642692395,13673,734481,,0221,BOB TURLEY,2062843100           ,"1600 7TH AVE, SEATTLE, WA 98101",164,0221,,,,,,,,,,,,,,,N,,,
-122.336951301527,47.6131943430319,13674,605781,,IMPARK  60,EDWARD DANYLUK,2063811789           ,"1801 6TH AVE, SEATTLE, WA 98101",34,IMPARK  60,,,,,,,,,,,,,,,N,,,
-122.342010254678,47.6122970348015,13675,76129,,REPUBLIC PARKING  176,GARY BECK,2067284457           ,"2012 2ND AVE, SEATTLE, WA 98101",45,REPUBLIC PARKING  176,,,,,,,,,,,,,,,N,,,
-122.33903353009,47.6122948634395,13676,530468,,IMPARK  1,EDWARD DANYLUK,2063811789           ,"1918 3RD AVE, SEATTLE, WA 98101",328,IMPARK  1,,,,,,,,,,,,,,,N,,,
-122.33903353009,47.6122948634395,13677,530469,,IMPARK  2,EDWARD DANYLUK,2063811789           ,"1913 4TH AVE, SEATTLE, WA 98101",178,IMPARK  2,,,,,,,,,,,,,,,N,,,
-122.334207375878,47.6118525278862,13678,680571,,ACE PARKING  3265 MERIDIAN GARAGE EAST,KEITH JONES,6192336624           ,"1501 7TH AVE, SEATTLE, WA 98101",410,ACE PARKING  3265 MERIDIAN GARAGE EAST,,,,,,,,,,,,,,,N,,,
-122.340402834425,47.6117903659103,13679,4554,,U PARK 49,KEN JR PHILLIPS,2062849797           ,"1913 3RD AVE, SEATTLE, WA 98101",288,U PARK 49,,,,,,,,,,,,,,,N,,,
-122.344014988985,47.6115586707217,13680,700433,,MARKET PLACE TOWER 30 512,GARY BECK,2067834144           ,"2025 1ST AVE, SEATTLE, WA 98121",186,MARKET PLACE TOWER 30 512,,,,,,,,,,,,,,,N,,,
-122.341389458107,47.6176778150084,13681,690523,,IMPARK  117,EDWARD DANYLUK,2063811789           ,"2300 7TH AVE, SEATTLE, WA 98121",32,IMPARK  117,,,,,,,,,,,,,,,N,,,
-122.34211530451,47.6170371292961,13682,663917,,DIAMOND PARKING  A407,JONATHAN DIAMOND,2062843100           ,"2300 6TH AVE, SEATTLE, WA 98121",28,DIAMOND PARKING  A407,,,,,,,,,,,,,,,N,,,
-122.339733355979,47.6160806323387,13683,713231,,2121 7TH AVE 82627,BILL BEATTIE,2063818552           ,"2121 7TH AVE, SEATTLE, WA 98121-5114",1147,2121 7TH AVE 82627,,,,,,,,,,,,,,,N,,,
-122.334480200152,47.615976595495,13684,584041,,DIAMOND PARKING  A187,JONATHAN DIAMOND,2062846303           ,"1900 9TH AVE, SEATTLE, WA 98101",183,DIAMOND PARKING  A187,,,,,,,,,,,,,,,N,,,
-122.335031282609,47.6156687588965,13685,743667,,ABM INDUSTRY GROUP LLC,,2062670446           ,"818 STEWART AVE, SEATTLE, WA 98101",235,ABM INDUSTRY GROUP LLC,,,,,,,,,,,,,,,N,,,
-122.340982964541,47.6151278853724,13686,548440,,IMPARK  13,EDWARD DANYLUK,2063811789           ,"2120 5TH AVE, SEATTLE, WA 98121",28,IMPARK  13,,,,,,,,,,,,,,,N,,,
-122.343760901385,47.6144912934956,13687,513281,,KEY PARK NORTHWEST  4,GERALD FISH,2064438400           ,"2216 3RD AVE, SEATTLE, WA 98121",97,KEY PARK NORTHWEST  4,,,,,,,,,,,,,,,N,,,
-122.343686940295,47.615975123791,13688,635176,,DIAMOND PARKING  A287,JONATHAN DIAMOND,2062846303           ,"2301 5TH AVE, SEATTLE, WA 98121",213,DIAMOND PARKING  A287,,,,,,,,,,,,,,,N,,,
-122.335819651758,47.6155472550747,13689,642344,,REPUBLIC 30 136,GARY BECK,2067834144           ,"1918 8TH AVE, SEATTLE, WA 98101",402,REPUBLIC 30 136,,,,,,,,,,,,,,,N,,,
-122.340473242825,47.6142304682517,13690,717151,,DIAMOND PARKING  A649,JONATHAN DIAMOND,2062843100           ,"421 LENORA ST, SEATTLE, WA 98121",22,DIAMOND PARKING  A649,,,,,,,,,,,,,,,N,,,
-122.335232028049,47.6139870783369,13691,530466,,IMPARK,EDWARD DANYLUK,2063811789           ,"1700 7TH AVE, SEATTLE, WA 98101",0,IMPARK,,,,,,,,,,,,,,,N,,,
-122.335232028049,47.6139870783369,13692,549410,,IMPARK  10,EDWARD DANYLUK,2063811789           ,"1700 7TH AVE, SEATTLE, WA 98101",591,IMPARK  10,,,,,,,,,,,,,,,N,,,
-122.335232028049,47.6139870783369,13693,32230,,CLISE INC & HAMMER CO,,2066237500           ,"1700 7TH AVE #1800, SEATTLE, WA 98101",0,CLISE INC & HAMMER CO,,,,,,,,,,,,,,,N,,,
-122.340223631108,47.6139985842911,13694,593950,,DIAMOND  A256,JONATHAN DIAMOND,2062843100           ,"2021 5TH AVE, SEATTLE, WA 98121",52,DIAMOND  A256,,,,,,,,,,,,,,,N,,,
-122.336443844357,47.6135603317537,13695,605782,,IMPARK  59 & 61,EDWARD DANYLUK,2063811789           ,"1818 6TH AVE, SEATTLE, WA 98101",138,IMPARK  59 & 61,,,,,,,,,,,,,,,N,,,
-122.340828834158,47.6132090956606,13696,4546,,U PARK 41,KEN JR PHILLIPS,2062849797           ,"2015 4TH AVE, SEATTLE, WA 98121",26,U PARK 41,,,,,,,,,,,,,,,N,,,
-122.338398944037,47.6129177216874,13697,665930,,IMPARK 106,EDWARD DANYLUK,2063811789           ,"1903 5TH AVE, SEATTLE, WA 98101",48,IMPARK 106,,,,,,,,,,,,,,,N,,,
-122.340793400175,47.6127367155909,13698,4547,,U PARK 42,KEN JR PHILLIPS,2062849797           ,"2000 3RD AVE, SEATTLE, WA 98121",26,U PARK 42,,,,,,,,,,,,,,,N,,,
-122.344366779793,47.612498497871,13699,4550,,U PARK 45,KEN JR PHILLIPS,2062849797           ,"2120 1ST AVE, SEATTLE, WA 98101",56,U PARK 45,,,,,,,,,,,,,,,N,,,
-122.342312964765,47.6117080990831,13700,733378,,IMPARK 158,EDWARD DANYLUK,2063811789           ,"2015 2ND AVE, SEATTLE, WA 98121",61,IMPARK 158,,,,,,,,,,,,,,,N,,,
-122.341857139481,47.6114526368442,13701,519374,,REPUBLIC PARKING  158,GARY BECK,2067834144           ,"1935 2ND AVE, SEATTLE, WA 98101",16,REPUBLIC PARKING  158,,,,,,,,,,,,,,,N,,,
-122.339911623319,47.6109401271485,13702,744000,,THE CHARTER,KEITH JONES,6192336624           ,"1610 2ND AVE, SEATTLE, WA 98101",0,THE CHARTER,,,,,,,,,,,,,,,N,,,
-122.341361338093,47.610699925907,13703,707394,,THOMPSON HOTEL,ALAN LAZOWSKI,8605227641           ,"110 STEWART ST, SEATTLE, WA 98101-1019",145,THOMPSON HOTEL,,,,,,,,,,,,,,,N,,,
-122.333110634834,47.6173542221085,13704,4619,,U PARK 115,KEN JR PHILLIPS,2066245353           ,"1916 BOREN AVE, SEATTLE, WA 98101",62,U PARK 115,,,,,,,,,,,,,,,N,,,
-122.331951110628,47.616979117306,13705,743251,,TILT49 REALTY LLC,,5038721028           ,"1812 BOREN AVE, SEATTLE, WA 98101-1453",0,TILT49 REALTY LLC,,,,,,,,,,,,,,,N,,,
-122.331951110628,47.616979117306,13706,732087,,1812 BOREN AVE 82727,BILL BEATTIE,206318552            ,"1812 BOREN AVE, SEATTLE, WA 98101",269,1812 BOREN AVE 82727,,,,,,,,,,,,,,,N,,,
-122.332613234478,47.6166468695009,13707,532324,,ACE PARKING  3284 HILTON GARDEN INN,KEITH JONES,2066289042           ,"1821 BOREN AVE, SEATTLE, WA 98101",100,ACE PARKING  3284 HILTON GARDEN INN,,,,,,,,,,,,,,,N,,,
-122.327581745213,47.6159849880194,13708,572484,,DIAMOND PARKING  A473,JONATHAN DIAMOND,2062846303           ,"1616 MELROSE AVE, SEATTLE, WA 98122",9,DIAMOND PARKING  A473,,,,,,,,,,,,,,,N,,,
-122.327581745213,47.6159849880194,13709,635361,,DIAMOND PARKING  A475 BOTTOM,JONATHAN DIAMOND,2062843100           ,"1620 MELROSE AVE, SEATTLE, WA 98122",19,DIAMOND PARKING  A475 BOTTOM,,,,,,,,,,,,,,,N,,,
-122.331460801654,47.6156998426449,13710,734645,,REPUBLIC PARKING 30 207,GARY BECK,2067834144           ,"1711 BOREN AVE, SEATTLE, WA 98101",141,REPUBLIC PARKING 30 207,,,,,,,,,,,,,,,N,,,
-122.333030540756,47.6151648067094,13711,682056,,STANDARD PARKING 82300 1800 NINTH PARKING GARAG,BILL BEATTIE,2066232727           ,"1800 9TH AVE, SEATTLE, WA 98101-1358",301,STANDARD PARKING 82300 1800 NINTH PARKING GARAG,,,,,,,,,,,,,,,N,,,
-122.328157405321,47.6153880556086,13712,662391,,DIAMOND PARKING  A897,JONATHAN DIAMOND,2062843100           ,"1216 PINE ST, SEATTLE, WA 98101",6,DIAMOND PARKING  A897,,,,,,,,,,,,,,,N,,,
-122.3253578301,47.6150546387918,13713,734070,,DIAMOND PARKING SERVICES A682,JONATHAN DIAMOND,2062843100           ,"501 E PINE ST, SEATTLE, WA 98122-2310",18,DIAMOND PARKING SERVICES A682,,,,,,,,,,,,,,,N,,,
-122.324178956964,47.6144487919135,13714,731954,,DIAMOND PARKING INC 0638,BOB TURLEY,2062843100           ,"1530 BELMONT AVE, SEATTLE, WA 98122",60,DIAMOND PARKING INC 0638,,,,,,,,,,,,,,,N,,,
-122.333233761029,47.6145697172928,13715,635468,,DIAMOND PARKING  A302,JONATHAN DIAMOND,2062846300           ,"800 OLIVE WAY, SEATTLE, WA 98101",7,DIAMOND PARKING  A302,,,,,,,,,,,,,,,N,,,
-122.330619982499,47.624886407583,13716,740031,,DIAMOND PARKING A697,JONATHAN DIAMOND,2062843100           ,"624 YALE AVE N, SEATTLE, WA 98109",114,DIAMOND PARKING A697,,,,,,,,,,,,,,,N,,,
-122.330065654957,47.6248801857721,13717,667142,,DIAMOND PARKING  A399,JONATHAN DIAMOND,2062843100           ,"617 EASTLAKE AVE E, SEATTLE, WA 98109",75,DIAMOND PARKING  A399,,,,,,,,,,,,,,,N,,,
-122.331572840706,47.6243988957333,13718,656671,,AMAZON 1260 MERCER LOT 82074,BILL BEATTIE,2063818552           ,"1260 MERCER ST, SEATTLE, WA 98109-5577",173,AMAZON 1260 MERCER LOT 82074,,,,,,,,,,,,,,,N,,,
-122.329595079077,47.6233339992815,13719,670831,,ACE PARKING  3260,KEITH JONES,6192336624           ,"501 EASTLAKE AVE E, SEATTLE, WA 98109",173,ACE PARKING  3260,,,,,,,,,,,,,,,N,,,
-122.330283876989,47.6232301319165,13720,670828,,ACE PARKING  3261,KEITH JONES,6192336624           ,"500 YALE AVE N, SEATTLE, WA 98109",131,ACE PARKING  3261,,,,,,,,,,,,,,,N,,,
-122.333902025006,47.6225105599075,13721,704190,,IMPARK  122,EDWARD DANYLUK,2063811789           ,"400 FAIRVIEW AVE N, SEATTLE, WA 98109",418,IMPARK  122,,,,,,,,,,,,,,,N,,,
-122.329407427085,47.6227832717304,13722,738917,,DIAMOND PARKING SERVICES A694,JONATHAN DIAMOND,2062843100           ,"425 EASTLAKE AVE E, SEATTLE, WA 98109",19,DIAMOND PARKING SERVICES A694,,,,,,,,,,,,,,,N,,,
-122.330183834894,47.6226291929633,13723,717276,,REPUBLIC PARKING  121,GARY BECK,2067834144           ,"422 YALE AVE N, SEATTLE, WA 98109-5449",0,REPUBLIC PARKING  121,,,,,,,,,,,,,,,N,,,
-122.330273770175,47.6199958470089,13724,584403,,REI GARAGE,BILL BEATTIE,2066247040           ,"222 YALE AVE N, SEATTLE, WA 98109-5429",365,REI GARAGE,,,,,,,,,,,,,,,N,,,
-122.382815066015,47.6310004417375,13725,625644,,REPUBLIC PARKING 84 PIER 91,GARY BECK,2067834144           ,"2001 W GARFIELD ST, SEATTLE, WA 98119",1100,REPUBLIC PARKING 84 PIER 91,,,,,,,,,,,,,,,N,,,
-122.304102808075,47.6175787528619,13726,720118,,DIAMOND PARKING  A655,JONATHAN DIAMOND,2062843100           ,"1717 22ND AVE, SEATTLE, WA 98122",25,DIAMOND PARKING  A655,,,,,,,,,,,,,,,N,,,
-122.304101814722,47.6175794936213,13727,737201,,DIAMOND PARKING A687,JONATHAN DIAMOND,2062843100           ,"1721 22ND AVE, SEATTLE, WA 98122",17,DIAMOND PARKING A687,,,,,,,,,,,,,,,N,,,
-122.330974565772,47.6051760091436,13728,735789,,IPM 69 F5 TOWER,JOAN SUNDBERG,2062540811           ,"801 5TH AVE, SEATTLE, WA 98104",301,IPM 69 F5 TOWER,,,,,,,,,,,,,,,N,,,
-122.330974565772,47.6051760091436,13729,727151,,F5 TOWER,KEVIN DANIELS,2064895578           ,"801 5TH AVE, SEATTLE, WA 98104",217,F5 TOWER,,,,,,,,,,,,,,,N,,,
-122.318919892574,47.6745585340766,13730,725088,,DIAMOND PARKING WX22,JONATHAN DIAMOND,2062843100           ,"6309 9TH AVE NE, SEATTLE, WA 98115",55,DIAMOND PARKING WX22,,,,,,,,,,,,,,,N,,,
-122.340635968302,47.6255157887708,13731,582531,,DIAMOND PARKING  A478,JONATHAN DIAMOND,2062846303           ,"802 ROY ST, SEATTLE, WA 98109",165,DIAMOND PARKING  A478,,,,,,,,,,,,,,,N,,,
-122.316009130495,47.5933971052754,13732,76138,,REPUBLIC PARKING 30 211 PACIFICTOWER NORTH,GARY BECK,2067834144           ,"1131 14TH AVE S, SEATTLE, WA 98144",211,REPUBLIC PARKING 30 211 PACIFICTOWER NORTH,,,,,,,,,,,,,,,N,,,
-122.332911319123,47.6155792204483,13733,731252,,ACE PARKING MANAGEMENT INC,KEITH JONES,6192236624           ,"1815 TERRY AVE, SEATTLE, WA 98101",110,ACE PARKING MANAGEMENT INC,,,,,,,,,,,,,,,N,,,
-122.329165249746,47.6083523221102,13734,645764,,DIAMOND PARKING  A911,JONATHAN DIAMOND,2062846303           ,"1013 8TH AVE, SEATTLE, WA 98104",10,DIAMOND PARKING  A911,,,,,,,,,,,,,,,N,,,
-122.351786685578,47.625284505681,13735,720870,,DIAMOND PARKING  A658,JONATHAN DIAMOND,2062843100           ,"225 ROY ST, SEATTLE, WA 98109",58,DIAMOND PARKING  A658,,,,,,,,,,,,,,,N,,,
-122.338551828464,47.6050429089777,13736,76118,,REPUBLIC PARKING 62 WATERFRONT PLACE 2,GARY BECK,2067834144           ,"1101 WESTERN AVE, SEATTLE, WA 98101",132,REPUBLIC PARKING 62 WATERFRONT PLACE 2,,,,,,,,,,,,,,,N,,,
-122.330278934062,47.60572940912,13737,684560,ABM ONSITE SERVICES WEST INC,ABM PARKING #6141,YONAS AHMED,2062670446           ,"800 5TH AVE, SEATTLE, WA 98104",496,,,,,,,,,,,,,,,,N,800 5th Ave GARAGE,26,G23
-122.335194456694,47.6028956586954,13738,692447,SP PLUS CORPORATION,US BANK GARAGE,BILL BEATTIE,2063818552           ,"721 1ST AVE, SEATTLE, WA 98104",503,,6:00am - 9:00pm,10:00am - 2:30am,10:00am - 10:00pm,GARAGE,3,6,9,,7,Central,(206) 624-1755,,http://seattleparking.spplus.com/Seattle-721-1st-Avenue-Parking.html,,N,1ST & COLUMBIA GARAGE,15,G16
-122.335884616775,47.6086916115162,13739,660161,REPUBLIC PARKING N W INC,REPUBLIC PARKING #30-103 - PUGET SOUND PLAZA/COBB,GARY BECK,2067834144           ,"1325 4TH AVE, SEATTLE, WA 98101",591,30-103 PS Plaza/Cobb Building,,,,GARAGE,10,13,17,35,,Republic Parking Northwest,,,http://www.rpnw.com/lot/seattle/30-103,,N,PSP/COBB GARAGE,8,G7
-122.338031218376,47.6044871359422,13740,655407,IMPERIAL PARKING US INC,IMPARK #            - WATERFRONT PLACE GARAGE,EDWARD DANYLUK,2063811789           ,"1109 WESTERN AV, SEATTLE, WA 98101",194,Waterfront Place - Lot 103,,,,GARAGE,6,,,,,IMPARK,,,"https://lots.impark.com/imp?_ga=1.48952358.1277140387.1429651959#details=25,103",,N,WATERFRONT PLACE GARAGE,22,G19
-122.341397239132,47.6079132663116,13741,76120,REPUBLIC PARKING N W INC,REPUBLIC PARKING #54,GARY BECK,2067834144           ,"1422 ALASKAN WY, SEATTLE, WA   98101",147,Hillclimb Garage,10:00am - 6:00pm,9:00am - 8:00pm,9:00am - 6:00pm,GARAGE,3,6,9,18,2,Republic Parking Northwest,,,http://www.rpnw.com/lot/seattle/30-064,,N,HILLCLIMB GARAGE,21,G14
-122.338788719875,47.6096731386639,13742,603198,REPUBLIC PARKING N W INC,REPUBLIC PARKING #533,GARY BECK,2067834144           ,"1500 2ND AVE, SEATTLE, WA   98101",322,West Edge,6am - 11pm,8am - 2am,8am - 7pm,GARAGE,7,12,13,23,,,,,http://www.rpnw.com/lot/seattle/30-533,,N,REPUBLIC,24,G22
-122.334040868508,47.6102248638718,13743,544,WASHINGTON ATHLETIC CLUB,WAC PARKING,G BRIGGS,2064643059           ,"1409 6TH AV, SEATTLE, WA   98101",170,WAC Garage,24 hours,24 hours,24 hours,GARAGE,9,12,15,35,5,WAC,(206) 622-7900,,https://www.wac.net/about-the-wac/parking/,,N,WAC PARKING,9,G11
-122.339466042944,47.6110069348842,13744,587227,REPUBLIC PARKING N W INC,REPUBLIC PARKING #526,GARY BECK,2067834144           ,"1619 3RD AVE, SEATTLE, WA 98101",754,3rd and Stewart Garage,5:30am - 12:00am,7:00am - 12:00am,9:00am - 8:00pm,GARAGE,8,14,18,36,14,Republic Parking Northwest,(206) 783-4144,,http://www.rpnw.com/lot/seattle/30-071,,N,3RD & STEWART,6,G3
-122.348965255378,47.6123365899572,13745,76135,REPUBLIC PARKING N W INC,REPUBLIC PARKING #28,GARY BECK,2067834144           ,"9 Wall Street, SEATTLE, WA   98121",1511,30-028 Bell Street Pier Garage,6:00am - 12:00am,6:00am - 1:00am,6:00am - 12:00am,GARAGE,5,8,12,22,14,Republic Parking Northwest,(206) 443-1793,,http://www.rpnw.com/lot/seattle/30-028,,N,BELL ST PIER,18,G13
-122.338061975798,47.6054703088394,13746,76119,REPUBLIC PARKING N W INC,REPUBLIC PARKING #53,GARY BECK,2067834144           ,"1108 WESTERN AV, SEATTLE, WA   98101",121,,6:30am - 8:00pm,10:00am - 8:00pm,11:00am - 6:00pm,GARAGE,3,6,9,30,,,,,http://www.rpnw.com/lot/seattle/30-063,,N,WATERMARK TOWER GARAGE,20,G18
-122.33167148145,47.6119476600079,13747,656903,WASHINGTON STATE CONVENTION CENTER - PFD,WASHINGTON STATE CONVENTION CENTER - PFD,JEFF BLOSSER,2066945025           ,"800 CONVENTION PL, SEATTLE, WA 98101-2350",805,Convention Center,5:30am - 12:00am,5:30am - 12:00am,5:30am - 12:00am,GARAGE,5,8,10,29,,,(206) 694-5000,,http://www.wscc.com/parking-directions,,N,CONVENTION CENTER GARAGE,27,G9
-122.342130590681,47.6089786608897,13748,16048,PIKE PLACE MARKET PDA,MARKET PARKING #5,,2066254764           ,"1531 WESTERN AV, SEATTLE, WA   98101",540,Public Market Garage,5:00am - 2:00am,5:00am - 2:00am,5:00am - 2:00am,GARAGE,3,6,9,40,6,PIKE PLACE MARKET,(206) 774-5237,,http://www.pikeplacemarket.org/public-market-garage,,N,PUBLIC MARKET GARAGE,7,G2
